PWVmidTim        PW
20190813/1215   8.2
20190813/1245   7.7
20190813/1315   8.4
20190813/1345   8.9
20190813/1415   7.9
20190813/1445   7.0
20190813/1515   7.3
20190813/1545   7.8
20190813/1615   7.7
20190813/1645   8.1
20190813/1715   8.8
20190813/1745   9.6
20190813/1815   9.3
20190813/1845   8.8
20190813/1915   9.9
20190813/1945   10.1
20190813/2015   10.3
20190813/2045   11.5
20190813/2115   12.5
20190813/2145   12.4
20190813/2215   11.8
20190813/2245   11.8
20190813/2315   12.5
20190813/2345   12.7
20190814/0015   12.1
20190814/0045   11.7
20190814/0115   11.2
20190814/0145   10.5
20190814/0215   10.3
20190814/0245   10.7
20190814/0315   10.7
20190814/0345   10.7
20190814/0415   10.4
20190814/0445   10.1
20190814/0515   10.6
20190814/0545   10.7
20190814/0615   11.0
20190814/0645   11.9
20190814/0715   11.8
20190814/0745   11.1
20190814/0815   10.0
20190814/0845   9.3
20190814/0915   9.4
20190814/0945   8.9
20190814/1015   8.9
20190814/1045   9.1
20190814/1115   9.2
20190814/1145   9.2
20190814/1215   9.0
20190814/1245   9.3
20190814/1315   10.0
20190814/1345   9.8
20190814/1415   9.3
20190814/1445   9.2
20190814/1515   9.3
20190814/1545   9.3
20190814/1615   9.3
20190814/1645   9.6
20190814/1715   9.6
20190814/1745   9.3
20190814/1815   9.8
20190814/1845   10.1
20190814/1915   10.9
20190814/1945   11.3
20190814/2015   10.9
20190814/2045   11.7
20190814/2115   12.7
20190814/2145   12.5
20190814/2215   11.5
20190814/2245   11.0
20190814/2315   11.0
20190814/2345   11.0
20190815/0015   11.7
20190815/0045   12.2
20190815/0115   12.5
20190815/0145   13.4
20190815/0215   13.4
20190815/0245   13.6
20190815/0315   13.9
20190815/0345   13.6
20190815/0415   13.3
20190815/0445   13.2
20190815/0515   12.8
20190815/0545   12.6
20190815/0615   12.6
20190815/0645   12.4
20190815/0715   12.3
20190815/0745   12.2
20190815/0815   12.2
20190815/0845   12.4
20190815/0915   12.4
20190815/0945   11.9
20190815/1015   11.9
20190815/1045   12.1
20190815/1115   12.2
20190815/1145   12.2
20190815/1215   12.5
20190815/1245   11.9
20190815/1315   11.5
20190815/1345   11.8
20190815/1415   11.5
20190815/1445   11.7
20190815/1515   11.9
20190815/1545   12.0
20190815/1615   12.4
20190815/1645   13.0
20190815/1715   13.4
20190815/1745   14.0
20190815/1815   14.3
20190815/1845   13.8
20190815/1915   14.3
20190815/1945   14.2
20190815/2015   14.0
20190815/2045   14.3
20190815/2115   14.4
20190815/2145   14.3
20190815/2215   13.5
20190815/2245   13.2
20190815/2315   14.2
20190815/2345   14.8
20190816/0015   15.2
20190816/0045   16.8
20190816/0115   16.7
20190816/0145   15.4
20190816/0215   14.8
20190816/0245   15.2
20190816/0315   14.6
20190816/0345   14.0
20190816/0415   13.2
20190816/0445   12.8
20190816/0515   12.3
20190816/0545   12.0
20190816/0615   11.4
20190816/0645   12.0
20190816/0715   13.1
20190816/0745   13.4
20190816/0815   12.8
20190816/0845   12.3
20190816/0915   12.9
20190816/0945   12.6
20190816/1015   12.5
20190816/1045   12.1
20190816/1115   11.9
20190816/1145   11.7
20190816/1215   11.4
20190816/1245   11.4
20190816/1315   11.6
20190816/1345   11.9
20190816/1415   11.1
20190816/1445   10.8
20190816/1515   11.3
20190816/1545   10.9
20190816/1615   10.5
20190816/1645   10.6
20190816/1715   10.6
20190816/1745   11.2
20190816/1815   11.5
20190816/1845   11.1
20190816/1915   11.0
20190816/1945   10.4
20190816/2015   10.4
20190816/2045   10.9
20190816/2115   11.7
20190816/2145   11.2
20190816/2215   10.4
20190816/2245   10.4
20190816/2315   9.9
20190816/2345   9.1
20190817/0015   8.4
20190817/0045   8.9
20190817/0115   9.9
20190817/0145   9.8
20190817/0215   9.0
20190817/0245   9.8
20190817/0315   9.9
20190817/0345   9.5
20190817/0415   9.4
20190817/0445   9.1
20190817/0515   9.3
20190817/0545   9.0
20190817/0615   9.0
20190817/0645   9.2
20190817/0715   8.9
20190817/0745   8.7
20190817/0815   8.7
20190817/0845   7.6
20190817/0915   6.2
20190817/0945   5.9
20190817/1015   5.7
20190817/1045   4.9
20190817/1115   5.3
20190817/1145   6.1
20190817/1215   5.4
20190817/1245   5.4
20190817/1315   6.8
20190817/1345   7.0
20190817/1415   7.1
20190817/1445   7.8
20190817/1515   7.5
20190817/1545   7.3
20190817/1615   7.0
20190817/1645   7.6
20190817/1715   9.0
20190817/1745   9.9
20190817/1815   10.0
20190817/1845   10.9
20190817/1915   12.1
20190817/1945   12.3
20190817/2015   11.8
20190817/2045   11.5
20190817/2115   12.3
20190817/2145   11.6
20190817/2215   10.5
20190817/2245   10.3
20190817/2315   10.6
20190817/2345   11.1
20190818/0015   11.1
20190818/0045   10.5
20190818/0115   10.2
20190818/0145   9.9
20190818/0215   9.4
20190818/0245   10.1
20190818/0315   10.2
20190818/0345   10.4
20190818/0415   10.6
20190818/0445   10.4
20190818/0515   10.4
20190818/0545   10.6
20190818/0615   10.6
20190818/0645   11.1
20190818/0715   11.8
20190818/0745   12.4
20190818/0815   12.3
20190818/0845   12.1
20190818/0915   11.9
20190818/0945   11.4
20190818/1015   11.1
20190818/1045   10.6
20190818/1115   10.1
20190818/1145   9.9
20190821/0015   9.6
20190821/0045   9.5
20190821/0115   9.8
20190821/0145   10.8
20190821/0215   11.7
20190821/0245   11.8
20190821/0315   11.9
20190821/0345   11.8
20190821/0415   11.4
20190821/0445   11.1
20190821/0515   10.9
20190821/0545   10.8
20190821/0615   11.3
20190821/0645   11.3
20190821/0715   11.3
20190821/0745   11.8
20190821/0815   11.6
20190821/0845   11.4
20190821/0915   11.4
20190821/0945   11.9
20190821/1015   12.2
20190821/1045   12.1
20190821/1115   12.6
20190821/1145   12.8
20190821/1215   12.2
20190821/1245   12.6
20190821/1315   13.2
20190821/1345   12.9
20190821/1415   12.7
20190821/1445   12.7
20190821/1515   12.8
20190821/1545   12.6
20190821/1615   12.4
20190821/1645   12.6
20190821/1715   12.7
20190821/1745   11.7
20190821/1815   11.1
20190821/1845   12.5
20190821/1915   13.2
20190821/1945   13.9
20190821/2015   13.8
20190821/2045   13.0
20190821/2115   12.3
20190821/2145   11.8
20190821/2215   12.4
20190821/2245   12.9
20190821/2315   13.0
20190821/2345   13.7
20190822/0015   13.1
20190822/0045   11.9
20190822/0115   12.1
20190822/0145   12.0
20190822/0215   12.4
20190822/0245   12.0
20190822/0315   11.6
20190822/0345   10.7
20190822/0415   9.6
20190822/0445   9.5
20190822/0515   9.4
20190822/0545   9.7
20190822/0615   10.2
20190822/0645   9.7
20190822/0715   9.7
20190822/0745   10.4
20190822/0815   10.9
20190822/0845   10.4
20190822/0915   10.1
20190822/0945   10.6
20190822/1015   10.5
20190822/1045   10.3
20190822/1115   10.5
20190822/1145   10.3
20190822/1215   9.8
20190822/1245   10.9
20190822/1315   11.7
20190822/1345   11.7
20190822/1415   11.9
20190822/1445   11.9
20190822/1515   12.1
20190822/1545   12.3
20190822/1615   12.3
20190822/1645   12.5
20190822/1715   13.2
20190822/1745   12.9
20190822/1815   11.9
20190822/1845   13.4
20190822/1915   13.9
20190822/1945   13.3
20190822/2015   13.6
20190822/2045   14.9
20190822/2115   15.3
20190822/2145   14.7
20190822/2215   14.9
20190822/2245   15.7
20190822/2315   16.8
20190822/2345   17.4
20190823/0015   16.7
20190823/0045   15.6
20190823/0115   14.6
20190823/0145   14.5
20190823/0215   15.2
20190823/0245   15.5
20190823/0315   15.1
20190823/0345   12.9
20190823/0415   11.0
20190823/0445   9.7
20190823/0515   8.4
20190823/0545   8.4
20190823/0615   8.3
20190823/0645   9.1
20190823/0715   11.2
20190823/0745   12.3
20190823/0815   12.6
20190823/0845   13.3
20190823/0915   13.3
20190823/0945   12.9
20190823/1015   12.7
20190823/1045   12.4
20190823/1115   11.9
20190823/1145   12.0
20190823/1215   12.4
20190823/1245   13.1
20190823/1315   13.7
20190823/1345   13.8
20190823/1415   14.1
20190823/1445   14.0
20190823/1515   13.8
20190823/1545   13.6
20190823/1615   13.7
20190823/1645   14.3
20190823/1715   14.6
20190823/1745   14.0
20190823/1815   13.7
20190823/1845   14.4
20190823/1915   14.0
20190823/1945   13.6
20190823/2015   14.2
20190823/2045   14.2
20190823/2115   13.9
20190823/2145   13.3
20190823/2215   12.6
20190823/2245   12.4
20190823/2315   12.9
20190823/2345   12.5
20190824/0015   11.3
20190824/0045   11.1
20190824/0115   11.0
20190824/0145   10.6
20190824/0215   11.3
20190824/0245   11.4
20190824/0315   11.2
20190824/0345   10.6
20190824/0415   10.2
20190824/0445   10.6
20190824/0515   11.0
20190824/0545   10.6
20190824/0615   10.5
20190824/0645   11.6
20190824/0715   12.5
20190824/0745   13.2
20190824/0815   13.5
20190824/0845   13.7
20190824/0915   13.6
20190824/0945   13.7
20190824/1015   13.8
20190824/1045   14.2
20190824/1115   14.6
20190824/1145   14.1
20190824/1215   14.2
20190824/1245   14.8
20190824/1315   14.9
20190824/1345   14.4
20190824/1415   14.0
20190824/1445   13.8
20190824/1515   13.8
20190824/1545   14.3
20190824/1615   14.6
20190824/1645   14.7
20190824/1715   14.5
20190824/1745   13.2
20190824/1815   12.7
20190824/1845   13.0
20190824/1915   12.4
20190824/1945   12.3
20190824/2015   12.8
20190824/2045   13.3
20190824/2115   13.1
20190824/2145   12.4
20190824/2215   11.8
20190824/2245   11.4
20190824/2315   12.0
20190824/2345   12.0
20190825/0015   11.5
20190825/0045   11.7
20190825/0115   12.8
20190825/0145   13.5
20190825/0215   13.7
20190825/0245   13.7
20190825/0315   12.8
20190825/0345   12.1
20190825/0415   12.4
20190825/0445   11.6
20190825/0515   11.0
20190825/0545   10.9
20190825/0615   10.6
20190825/0645   11.0
20190825/0715   10.8
20190825/0745   9.7
20190825/0815   10.2
20190825/0845   10.6
20190825/0915   10.4
20190825/0945   10.7
20190825/1015   10.8
20190825/1045   11.0
20190825/1115   11.1
20190825/1145   11.2
20190825/1215   11.1
20190825/1245   11.9
20190825/1315   12.1
20190825/1345   11.2
20190825/1415   11.6
20190825/1445   11.7
20190825/1515   11.2
20190825/1545   11.6
20190825/1615   11.5
20190825/1645   11.3
20190825/1715   11.9
20190825/1745   11.5
20190825/1815   10.7
20190825/1845   10.7
20190825/1915   10.2
20190825/1945   10.0
20190825/2015   10.6
20190825/2045   10.5
20190825/2115   8.8
20190825/2145   8.3
20190825/2215   9.1
20190825/2245   9.0
20190825/2315   9.2
20190825/2345   8.0
20190826/0015   7.4
20190826/0045   7.9
20190826/0115   7.8
20190826/0145   7.9
20190826/0215   7.9
20190826/0245   8.7
20190826/0315   9.2
20190826/0345   8.7
20190826/0415   8.6
20190826/0445   8.8
20190826/0515   10.4
20190826/0545   10.6
20190826/0615   10.2
20190826/0645   10.6
20190826/0715   10.5
20190826/0745   10.5
20190826/0815   10.1
20190826/0845   10.2
20190826/0915   9.6
20190826/0945   9.4
20190826/1015   9.5
20190826/1045   8.4
20190826/1115   7.1
20190826/1145   6.6
20190826/1215   6.4
20190826/1245   6.2
20190826/1315   6.0
20190826/1345   6.1
20190826/1415   6.5
20190826/1445   6.2
20190826/1515   5.7
20190826/1545   5.7
20190826/1615   5.8
20190826/1645   6.3
20190826/1715   6.5
20190826/1745   6.1
20190826/1815   6.0
20190826/1845   6.4
20190826/1915   6.2
20190826/1945   5.9
20190826/2015   7.1
20190826/2045   7.8
20190826/2115   6.7
20190826/2145   5.9
20190826/2215   6.0
20190826/2245   5.9
20190826/2315   5.7
20190826/2345   6.6
20190827/0015   7.0
20190827/0045   7.0
20190827/0115   6.9
20190827/0145   6.9
20190827/0215   7.3
20190827/0245   7.2
20190827/0315   7.4
20190827/0345   7.8
20190827/0415   7.2
20190827/0445   7.9
20190827/0515   8.6
20190827/0545   8.2
20190827/0615   8.4
20190827/0645   8.7
20190827/0715   8.9
20190827/0745   8.9
20190827/0815   8.6
20190827/0845   8.3
20190827/0915   8.4
20190827/0945   8.5
20190827/1015   8.5
20190827/1045   8.7
20190827/1115   8.8
20190827/1145   8.3
20190827/1215   8.3
20190827/1245   8.6
20190827/1315   8.2
20190827/1345   7.9
20190827/1415   7.9
20190827/1445   7.7
20190827/1515   7.4
20190827/1545   7.3
20190827/1615   7.6
20190827/1645   8.0
20190827/1715   8.0
20190827/1745   7.3
20190827/1815   7.5
20190827/1845   8.0
20190827/1915   7.2
20190827/1945   6.8
20190827/2015   7.2
20190827/2045   7.7
20190827/2115   7.6
20190827/2145   7.5
20190827/2215   7.9
20190827/2245   7.8
20190827/2315   7.6
20190827/2345   7.2
20190828/0015   7.1
20190828/0045   6.9
20190828/0115   6.7
20190828/0145   6.8
20190828/0215   6.6
20190828/0245   6.5
20190828/0315   6.3
20190828/0345   6.1
20190828/0415   5.9
20190828/0445   6.3
20190828/0515   6.7
20190828/0545   6.6
20190828/0615   6.7
20190828/0645   7.0
20190828/0715   7.2
20190828/0745   7.0
20190828/0815   6.9
20190828/0845   7.0
20190828/0915   7.0
20190828/0945   6.9
20190828/1015   7.0
20190828/1045   6.6
20190828/1115   6.5
20190828/1145   6.3
20190828/1215   6.4
20190828/1245   6.7
20190828/1315   6.2
20190828/1345   6.0
20190828/1415   6.2
20190828/1445   6.1
20190828/1515   6.2
20190828/1545   6.1
20190828/1615   6.1
20190828/1645   6.4
20190828/1715   6.2
20190828/1745   5.5
20190828/1815   6.0
20190828/1845   6.4
20190828/1915   5.9
20190828/1945   6.1
20190828/2015   6.9
20190828/2045   7.2
20190828/2115   7.0
20190828/2145   6.8
20190828/2215   6.6
20190828/2245   6.4
20190828/2315   6.0
20190828/2345   4.8
20190829/0015   4.2
20190829/0045   4.0
20190829/0115   4.0
20190829/0145   4.8
20190829/0215   5.4
20190829/0245   6.2
20190829/0315   6.4
20190829/0345   5.7
20190829/0415   5.8
20190829/0445   6.8
20190829/0515   6.9
20190829/0545   6.8
20190829/0615   7.1
20190829/0645   7.1
20190829/0715   6.8
20190829/0745   6.9
20190829/0815   7.2
20190829/0845   7.0
20190829/0915   7.4
20190829/0945   7.5
20190829/1015   7.4
20190829/1045   7.5
20190829/1115   7.5
20190829/1145   7.4
20190829/1215   7.6
20190829/1245   8.1
20190829/1315   8.3
20190829/1345   8.8
20190829/1415   9.1
20190829/1445   9.7
20190829/1515   10.7
20190829/1545   10.9
20190829/1615   10.8
20190829/1645   10.7
20190829/1715   10.9
20190829/1745   11.0
20190829/1815   11.7
20190829/1845   12.2
20190829/1915   12.5
20190829/1945   14.0
20190829/2015   14.8
20190829/2045   14.9
20190829/2115   15.2
20190829/2145   15.3
20190829/2215   15.6
20190829/2245   15.6
20190829/2315   15.5
20190829/2345   16.6
20190830/0015   17.0
20190830/0045   17.5
20190830/0115   18.6
20190830/0145   18.8
20190830/0215   18.8
20190830/0245   18.2
20190830/0315   16.9
20190830/0345   16.9
20190830/0415   16.7
20190830/0445   16.3
20190830/0515   16.2
20190830/0545   15.9
20190830/0615   15.3
20190830/0645   15.1
20190830/0715   15.0
20190830/0745   15.3
20190830/0815   16.1
20190830/0845   15.5
20190830/0915   15.5
20190830/0945   15.7
20190830/1015   15.9
20190830/1045   16.0
20190830/1115   15.9
20190830/1145   15.7
20190830/1215   15.7
20190830/1245   15.3
20190830/1315   15.2
20190830/1345   15.8
20190830/1415   17.0
20190830/1445   16.4
20190830/1515   14.4
20190830/1545   14.8
20190830/1615   14.3
20190830/1645   16.0
20190830/1715   17.5
20190830/1745   14.9
20190830/1815   14.4
20190830/1845   15.2
20190830/1915   16.2
20190830/1945   15.9
20190830/2015   14.4
20190830/2045   13.4
20190830/2115   11.8
20190830/2145   11.4
20190830/2215   12.6
20190830/2245   14.3
20190830/2315   14.1
20190830/2345   13.3
20190831/0015   15.1
20190831/0045   15.9
20190831/0115   14.8
20190831/0145   15.1
20190831/0215   14.5
20190831/0245   11.9
20190831/0315   10.2
20190831/0345   9.5
20190831/0415   9.3
20190831/0445   9.3
20190831/0515   9.6
20190831/0545   9.8
20190831/0615   9.5
20190831/0645   9.4
20190831/0715   8.5
20190831/0745   8.3
20190831/0815   9.5
20190831/0845   9.6
20190831/0915   10.1
20190831/0945   10.2
20190831/1015   10.2
20190831/1045   10.5
20190831/1115   10.5
20190831/1145   10.2
20190831/1215   11.3
20190831/1245   11.4
20190831/1315   10.3
20190831/1345   10.6
20190831/1415   9.7
20190831/1445   9.1
20190831/1515   9.2
20190831/1545   8.7
20190831/1615   8.6
20190831/1645   8.1
20190831/1715   7.4
20190831/1745   7.0
20190831/1815   7.4
20190831/1845   8.2
20190831/1915   8.2
20190831/1945   7.9
20190831/2015   8.8
20190831/2045   9.5
20190831/2115   9.0
20190831/2145   8.6
20190831/2215   9.1
20190831/2245   9.7
20190831/2315   9.9
20190831/2345   9.5
20190901/0015   8.6
20190901/0045   7.8
20190901/0115   8.0
20190901/0145   8.4
20190901/0215   8.2
20190901/0245   8.3
20190901/0315   7.5
20190901/0345   6.6
20190901/0415   5.9
20190901/0445   5.8
20190901/0515   6.3
20190901/0545   6.9
20190901/0615   6.8
20190901/0645   6.8
20190901/0715   6.6
20190901/0745   7.0
20190901/0815   7.7
20190901/0845   7.3
20190901/0915   7.3
20190901/0945   7.0
20190901/1015   6.5
20190901/1045   6.1
20190901/1115   5.9
20190901/1145   6.0
20190901/1215   6.3
20190901/1245   6.4
20190901/1315   6.4
20190901/1345   6.8
20190901/1415   7.0
20190901/1445   6.8
