PWVmidTim        PW
20190906/0445   11.9
20190906/0515   12.0
20190906/0545   11.6
20190906/0615   11.4
20190906/0645   12.0
20190906/0715   12.7
20190906/0745   12.4
20190906/0815   12.5
20190906/0845   13.6
20190906/0915   13.6
20190906/0945   13.5
20190906/1015   14.2
20190906/1045   13.9
20190906/1115   13.4
20190906/1145   13.1
20190906/1215   12.5
20190906/1245   12.1
20190906/1315   11.6
20190906/1345   12.0
20190906/1415   12.6
20190906/1445   12.7
20190906/1515   13.0
20190906/1545   12.7
20190906/1615   13.0
20190906/1645   14.1
20190906/1715   14.8
20190906/1745   16.3
20190906/1815   16.7
20190906/1845   16.6
20190906/1915   17.9
20190906/1945   18.7
20190906/2015   19.3
20190906/2045   18.2
20190906/2115   16.2
20190906/2145   17.7
20190906/2215   19.6
20190906/2245   18.0
20190906/2315   15.7
20190906/2345   14.2
20190907/0015   13.3
20190907/0045   13.3
20190907/0115   12.3
20190907/0145   11.6
20190907/0215   12.3
20190907/0245   12.2
20190907/0315   12.1
20190907/0345   12.4
20190907/0415   12.2
20190907/0445   12.0
20190907/0515   12.2
20190907/0545   13.0
20190907/0615   13.4
20190907/0645   13.1
20190907/0715   13.0
20190907/0745   13.5
20190907/0815   13.6
20190907/0845   13.2
20190907/0915   13.5
20190907/0945   13.5
20190907/1015   13.7
20190907/1045   14.1
20190907/1115   14.9
20190907/1145   14.9
20190907/1215   13.9
20190907/1245   14.0
20190907/1315   14.1
20190907/1345   14.7
20190907/1415   15.4
20190907/1445   14.8
20190907/1515   14.7
20190907/1545   14.5
20190907/1615   14.5
20190907/1645   15.3
20190907/1715   15.7
20190907/1745   16.4
20190907/1815   17.2
20190907/1845   17.9
20190907/1915   18.6
20190907/1945   19.4
20190907/2015   20.5
20190907/2045   19.2
20190907/2115   18.4
20190907/2145   18.4
20190907/2215   17.8
20190907/2245   18.2
20190907/2315   17.0
20190907/2345   15.3
20190908/0015   16.1
20190908/0045   17.1
20190908/0115   17.0
20190908/0145   17.4
20190908/0215   17.4
20190908/0245   17.6
20190908/0315   18.4
20190908/0345   18.1
20190908/0415   17.9
20190908/0445   17.8
20190908/0515   17.9
20190908/0545   17.9
20190908/0615   17.8
20190908/0645   17.8
20190908/0715   17.4
20190908/0745   17.1
20190908/0815   17.0
20190908/0845   16.6
20190908/0915   16.5
20190908/0945   16.7
20190908/1015   16.5
20190908/1045   16.3
20190908/1115   16.3
20190908/1145   15.6
20190908/1215   15.2
20190908/1245   16.0
20190908/1315   16.1
20190908/1345   16.1
20190908/1415   16.0
20190908/1445   15.8
20190908/1515   16.1
20190908/1545   16.2
20190908/1615   17.0
20190908/1645   17.8
20190908/1715   18.3
20190908/1745   18.9
20190908/1815   19.9
20190908/1845   20.6
20190908/1915   20.9
20190908/1945   22.3
20190908/2015   22.3
20190908/2045   21.3
20190908/2115   21.8
20190908/2145   21.9
20190908/2215   20.8
20190908/2245   20.2
20190908/2315   20.0
20190908/2345   20.8
20190909/0015   21.7
20190909/0045   21.2
20190909/0115   20.7
20190909/0145   21.0
20190909/0215   21.6
20190909/0245   21.4
20190909/0315   20.6
20190909/0345   21.1
20190909/0415   20.5
20190909/0445   19.6
20190909/0515   20.3
20190909/0545   20.3
20190909/0615   19.4
20190909/0645   19.1
20190909/0715   18.7
20190909/0745   18.5
20190909/0815   18.2
20190909/0845   18.5
20190909/0915   18.6
20190909/0945   18.0
20190909/1015   17.7
20190909/1045   18.0
20190909/1115   18.7
20190909/1145   18.7
20190909/1215   18.7
20190909/1245   18.7
20190909/1315   18.7
20190909/1345   18.7
20190909/1415   18.2
20190909/1445   18.1
20190909/1515   18.2
20190909/1545   18.1
20190909/1615   18.6
20190909/1645   19.0
20190909/1715   19.8
20190909/1745   21.2
20190909/1815   21.9
20190909/1845   22.4
20190909/1915   22.3
20190909/1945   22.1
20190909/2015   23.4
20190909/2045   23.4
20190909/2115   22.9
20190909/2145   23.9
20190909/2215   21.7
20190909/2245   20.0
20190909/2315   21.2
20190909/2345   21.3
20190910/0015   21.1
20190910/0045   20.3
20190910/0115   19.4
20190910/0145   19.0
20190910/0215   19.0
20190910/0245   19.1
20190910/0315   18.9
20190910/0345   18.4
20190910/0415   17.7
20190910/0445   17.0
20190910/0515   16.5
20190910/0545   15.7
20190910/0615   15.1
20190910/0645   15.4
20190910/0715   15.8
20190910/0745   15.9
20190910/0815   15.5
20190910/0845   15.4
20190910/0915   15.6
20190910/0945   14.9
20190910/1015   14.3
20190910/1045   14.7
20190910/1115   15.2
20190910/1145   15.3
20190910/1215   15.3
20190910/1245   15.4
20190910/1315   15.7
20190910/1345   16.2
20190910/1415   16.7
20190910/1445   16.8
20190910/1515   17.2
20190910/1545   17.8
20190910/1615   18.2
20190910/1645   18.1
20190910/1715   19.8
20190910/1745   21.8
20190910/1815   22.6
20190910/1845   22.8
20190910/1915   22.6
20190910/1945   23.0
20190910/2015   22.2
20190910/2045   23.4
20190910/2115   24.3
20190910/2145   23.0
20190910/2215   22.7
20190910/2245   22.2
20190910/2315   22.2
20190910/2345   22.7
20190911/0015   23.3
20190911/0045   23.1
20190911/0115   22.0
20190911/0145   21.1
20190911/0215   20.0
20190911/0245   18.6
20190911/0315   17.7
20190911/0345   17.5
20190911/0415   16.7
20190911/0445   17.3
20190911/0515   19.2
20190911/0545   19.3
20190911/0615   18.8
20190911/0645   18.0
20190911/0715   17.4
20190911/0745   17.6
20190911/0815   17.5
20190911/0845   18.1
20190911/0915   18.2
20190911/0945   17.8
20190911/1015   17.8
20190911/1045   17.6
20190911/1115   17.9
20190911/1145   17.3
20190911/1215   16.9
20190911/1245   17.3
20190911/1315   17.4
20190911/1345   18.0
20190911/1415   18.4
20190911/1445   18.3
20190911/1515   18.4
20190911/1545   18.8
20190911/1615   19.3
20190911/1645   19.5
20190911/1715   19.9
20190911/1745   21.6
20190911/1815   22.2
20190911/1845   22.0
20190911/1915   22.6
20190911/1945   22.9
20190911/2015   24.0
20190911/2045   23.4
20190911/2115   23.3
20190911/2145   24.7
20190911/2215   24.3
20190911/2245   24.2
20190911/2315   24.2
20190911/2345   23.1
20190912/0015   22.1
20190912/0045   21.3
20190912/0115   21.5
20190912/0145   22.7
20190912/0215   23.1
20190912/0245   22.5
20190912/0315   21.7
20190912/0345   21.4
20190912/0415   20.9
20190912/0445   20.2
20190912/0515   20.0
20190912/0545   20.2
20190912/0615   19.7
20190912/0645   18.8
20190912/0715   19.1
20190912/0745   19.6
20190912/0815   19.3
20190912/0845   18.3
20190912/0915   18.3
20190912/0945   18.6
20190912/1015   18.0
20190912/1045   18.5
20190912/1115   18.8
20190912/1145   17.5
20190912/1215   17.1
20190912/1245   17.5
20190912/1315   18.0
20190912/1345   18.4
20190912/1415   17.9
20190912/1445   18.0
20190912/1515   18.7
20190912/1545   18.7
20190912/1615   18.8
20190912/1645   19.1
20190912/1715   19.3
20190912/1745   19.9
20190912/1815   20.4
20190912/1845   21.0
20190912/1915   22.4
20190912/1945   23.1
20190912/2015   23.4
20190912/2045   22.8
20190912/2115   22.3
20190912/2145   23.0
20190912/2215   22.8
20190912/2245   22.2
20190912/2315   22.4
20190912/2345   22.7
20190913/0015   22.9
20190913/0045   22.7
20190913/0115   22.5
20190913/0145   22.5
20190913/0215   22.1
20190913/0245   22.2
20190913/0315   21.9
20190913/0345   22.1
20190913/0415   22.3
20190913/0445   21.4
20190913/0515   21.6
20190913/0545   21.9
20190913/0615   21.4
20190913/0645   21.2
20190913/0715   21.2
20190913/0745   20.9
20190913/0815   20.7
20190913/0845   20.7
20190913/0915   20.9
20190913/0945   20.9
20190913/1015   20.8
20190913/1045   20.2
20190913/1115   19.8
20190913/1145   19.4
20190913/1215   19.5
20190913/1245   18.9
20190913/1315   18.5
20190913/1345   18.9
20190913/1415   18.5
20190913/1445   18.4
20190913/1515   18.3
20190913/1545   18.1
20190913/1615   18.3
20190913/1645   18.7
20190913/1715   19.9
20190913/1745   20.5
20190913/1815   20.8
20190913/1845   21.6
20190913/1915   22.0
20190913/1945   21.7
20190913/2015   21.1
20190913/2045   20.6
20190913/2115   21.1
20190913/2145   21.4
20190913/2215   20.2
20190913/2245   19.9
20190913/2315   20.2
20190913/2345   20.2
20190914/0015   20.6
20190914/0045   20.7
20190914/0115   20.7
20190914/0145   20.1
20190914/0215   19.9
20190914/0245   20.0
20190914/0315   19.2
20190914/0345   18.9
20190914/0415   18.9
20190914/0445   19.1
20190914/0515   18.7
20190914/0545   17.7
20190914/0615   16.8
20190914/0645   16.1
20190914/0715   16.3
20190914/0745   16.6
20190914/0815   16.6
20190914/0845   16.4
20190914/0915   16.9
20190914/0945   17.5
20190914/1015   18.0
20190914/1045   18.6
20190914/1115   18.6
20190914/1145   17.7
20190914/1215   17.4
20190914/1245   17.8
20190914/1315   18.2
20190914/1345   18.3
20190914/1415   18.4
20190914/1445   19.1
20190914/1515   19.3
20190914/1545   19.2
20190914/1615   19.0
20190914/1645   19.9
20190914/1715   20.8
20190914/1745   20.4
20190914/1815   20.6
20190914/1845   21.0
20190914/1915   21.0
20190914/1945   21.1
20190914/2015   20.6
20190914/2045   20.5
20190914/2115   21.2
20190914/2145   21.5
20190914/2215   21.6
20190914/2245   22.5
20190914/2315   22.8
20190914/2345   22.9
20190915/0015   24.1
20190915/0045   23.6
20190915/0115   22.2
20190915/0145   21.8
20190915/0215   21.3
20190915/0245   21.7
20190915/0315   21.4
20190915/0345   20.9
20190915/0415   21.1
20190915/0445   21.2
20190915/0515   21.2
20190915/0545   20.4
20190915/0615   19.9
20190915/0645   19.4
20190915/0715   19.2
20190915/0745   19.4
20190915/0815   19.0
20190915/0845   18.4
20190915/0915   18.7
20190915/0945   18.4
20190915/1015   17.6
20190915/1045   17.8
20190915/1115   17.2
20190915/1145   16.3
20190915/1215   16.4
20190915/1245   15.6
20190915/1315   14.0
20190915/1345   13.5
20190915/1415   12.6
20190915/1445   13.0
20190915/1515   14.0
20190915/1545   14.6
20190915/1615   15.4
20190915/1645   16.9
20190915/1715   17.7
20190915/1745   17.3
20190915/1815   17.8
20190915/1845   19.0
20190915/1915   20.5
20190915/1945   21.4
20190915/2015   21.8
20190915/2045   22.2
20190915/2115   23.1
20190915/2145   22.8
20190915/2215   21.0
20190915/2245   20.6
20190915/2315   20.9
20190915/2345   20.4
20190916/0015   19.8
20190916/0045   19.0
20190916/0115   17.3
20190916/0145   14.8
20190916/0215   14.3
20190916/0245   15.3
20190916/0315   15.8
20190916/0345   16.7
20190916/0415   16.9
20190916/0445   16.9
20190916/0515   17.9
20190916/0545   17.9
20190916/0615   18.0
20190916/0645   18.6
20190916/0715   18.5
20190916/0745   17.9
20190916/0815   17.5
20190916/0845   18.4
20190916/0915   19.1
20190916/0945   19.2
20190916/1015   20.0
20190916/1045   21.6
20190916/1115   21.5
20190916/1145   20.4
20190916/1215   20.5
20190916/1245   19.8
20190916/1315   19.8
20190916/1345   20.1
20190916/1415   19.3
20190916/1445   19.4
20190916/1515   19.4
20190916/1545   19.3
20190916/1615   19.4
20190916/1645   19.8
20190916/1715   20.5
20190916/1745   20.5
20190916/1815   20.2
20190916/1845   19.5
20190916/1915   19.8
20190916/1945   20.0
20190916/2015   18.8
20190916/2045   19.0
20190916/2115   20.4
20190916/2145   19.9
20190916/2215   19.1
20190916/2245   18.8
20190916/2315   18.4
20190916/2345   18.4
20190917/0015   18.3
20190917/0045   18.0
20190917/0115   17.2
20190917/0145   15.1
20190917/0215   14.3
20190917/0245   15.4
20190917/0315   17.2
20190917/0345   20.2
20190917/0415   20.4
20190917/0445   19.4
20190917/0515   18.3
20190917/0545   18.0
20190917/0615   19.2
20190917/0645   19.6
20190917/0715   18.1
20190917/0745   15.7
20190917/0815   15.4
20190917/0845   16.1
20190917/0915   17.2
20190917/0945   19.3
20190917/1015   20.9
20190917/1045   21.8
20190917/1115   21.9
20190917/1145   21.3
20190917/1215   21.5
20190917/1245   21.0
20190917/1315   21.2
20190917/1345   22.0
20190917/1415   21.8
20190917/1445   22.0
20190917/1515   21.8
20190917/1545   21.8
20190917/1615   22.4
20190917/1645   23.1
20190917/1715   22.7
20190917/1745   22.7
20190917/1815   23.4
20190917/1845   23.6
20190917/1915   23.9
20190917/1945   23.5
20190917/2015   23.4
20190917/2045   23.3
20190917/2115   22.7
20190917/2145   22.3
20190917/2215   22.1
20190917/2245   22.0
20190917/2315   21.5
20190917/2345   20.4
20190918/0015   21.1
20190918/0045   21.1
20190918/0115   20.4
20190918/0145   20.7
20190918/0215   21.0
20190918/0245   21.5
20190918/0315   21.9
20190918/0345   22.1
20190918/0415   22.1
20190918/0445   22.4
20190918/0515   22.7
20190918/0545   23.0
20190918/0615   23.1
20190918/0645   23.0
20190918/0715   22.7
20190918/0745   21.8
20190918/0815   20.3
20190918/0845   19.7
20190918/0915   19.5
20190918/0945   19.3
20190918/1015   19.5
20190918/1045   19.5
20190918/1115   19.0
20190918/1145   19.0
20190918/1215   19.4
20190918/1245   19.9
20190918/1315   20.2
20190918/1345   19.9
20190918/1415   19.5
20190918/1445   19.2
20190918/1515   18.9
20190918/1545   18.9
20190918/1615   19.2
20190918/1645   18.9
20190918/1715   18.6
20190918/1745   18.9
20190918/1815   19.0
20190918/1845   19.0
20190918/1915   19.4
20190918/1945   19.7
20190918/2015   19.9
20190918/2045   21.3
20190918/2115   22.2
20190918/2145   22.2
20190918/2215   21.9
20190918/2245   21.4
20190918/2315   21.0
20190918/2345   20.4
20190919/0015   21.0
20190919/0045   22.4
20190919/0115   22.9
20190919/0145   22.3
20190919/0215   22.0
20190919/0245   21.7
20190919/0315   21.9
20190919/0345   22.1
20190919/0415   23.2
20190919/0445   24.8
20190919/0515   24.2
20190919/0545   23.9
20190919/0615   22.9
20190919/0645   22.1
20190919/0715   22.1
20190919/0745   22.0
20190919/0815   22.5
20190919/0845   22.2
20190919/0915   22.1
20190919/0945   22.0
20190919/1015   21.6
20190919/1045   20.5
20190919/1115   19.9
20190919/1145   20.5
20190919/1215   20.4
20190919/1245   19.9
20190919/1315   19.7
20190919/1345   19.2
20190919/1415   19.0
20190919/1445   18.9
20190919/1515   19.1
20190919/1545   19.7
20190919/1615   19.7
20190919/1645   19.8
20190919/1715   19.9
20190919/1745   19.1
20190919/1815   19.3
20190919/1845   20.9
20190919/1915   21.9
20190919/1945   21.3
20190919/2015   19.7
20190919/2045   19.7
20190919/2115   19.7
20190919/2145   18.9
20190919/2215   18.4
20190919/2245   17.3
20190919/2315   17.0
20190919/2345   16.9
20190920/0015   16.9
20190920/0045   17.1
20190920/0115   16.6
20190920/0145   16.2
20190920/0215   16.3
20190920/0245   15.9
20190920/0315   15.8
20190920/0345   15.6
20190920/0415   15.4
20190920/0445   16.3
20190920/0515   15.6
20190920/0545   15.7
20190920/0615   16.3
20190920/0645   17.5
20190920/0715   17.8
20190920/0745   16.8
20190920/0815   16.9
20190920/0845   17.1
20190920/0915   16.3
20190920/0945   15.7
20190920/1015   15.0
20190920/1045   13.8
20190920/1115   12.7
20190920/1145   12.7
20190920/1215   12.8
20190920/1245   11.7
20190920/1315   11.1
20190920/1345   11.1
20190920/1415   10.9
20190920/1445   10.4
20190920/1515   9.4
20190920/1545   8.4
20190920/1615   9.3
20190920/1645   10.0
20190920/1715   10.0
20190920/1745   11.6
20190920/1815   13.7
20190920/1845   14.6
20190920/1915   15.5
20190920/1945   15.6
20190920/2015   15.3
20190920/2045   15.1
20190920/2115   14.6
20190920/2145   16.0
20190920/2215   15.0
20190920/2245   12.5
20190920/2315   12.7
20190920/2345   11.3
20190921/0015   9.8
20190921/0045   9.6
20190921/0115   10.1
20190921/0145   11.0
20190921/0215   9.6
20190921/0245   8.8
20190921/0315   10.2
20190921/0345   11.6
20190921/0415   12.4
20190921/0445   12.8
20190921/0515   13.3
20190921/0545   13.7
20190921/0615   12.6
20190921/0645   12.7
20190921/0715   13.1
20190921/0745   12.5
20190921/0815   12.0
20190921/0845   11.6
20190921/0915   11.9
20190921/0945   11.9
20190921/1015   11.7
20190921/1045   12.0
20190921/1115   11.4
20190921/1145   12.2
20190921/1215   12.6
20190921/1245   12.4
20190921/1315   12.6
20190921/1345   11.8
20190921/1415   12.3
20190921/1445   12.6
20190921/1515   12.6
20190921/1545   13.6
20190921/1615   14.4
20190921/1645   15.7
20190921/1715   15.7
20190921/1745   16.1
20190921/1815   17.7
20190921/1845   18.6
20190921/1915   18.8
20190921/1945   17.4
20190921/2015   16.7
20190921/2045   16.9
20190921/2115   18.4
20190921/2145   19.3
20190921/2215   18.0
20190921/2245   17.6
20190921/2315   17.5
20190921/2345   17.5
20190922/0015   18.4
20190922/0045   18.7
20190922/0115   17.8
20190922/0145   17.7
20190922/0215   18.0
20190922/0245   17.1
20190922/0315   16.2
20190922/0345   16.3
20190922/0415   17.4
20190922/0445   18.5
20190922/0515   18.8
20190922/0545   18.7
20190922/0615   17.9
20190922/0645   17.7
20190922/0715   17.5
20190922/0745   17.3
20190922/0815   16.7
20190922/0845   16.2
20190922/0915   16.6
20190922/0945   16.3
