PWVmidTim        PW
20190517/0545   39.9
20190517/0615   39.9
20190517/0645   40.2
20190517/0715   40.4
20190517/0745   41.8
20190517/0815   43.8
20190517/0845   44.4
20190517/0915   43.9
20190517/0945   43.0
20190517/1015   42.9
20190517/1045   41.7
20190517/1115   40.6
20190517/1145   40.3
20190517/1215   38.7
20190517/1245   37.5
20190517/1315   37.2
20190517/1345   37.7
20190517/1415   37.6
20190517/1445   37.0
20190517/1515   36.0
20190517/1545   35.8
20190517/1615   36.8
20190517/1645   38.4
20190517/1715   39.6
20190517/1745   39.9
20190517/1815   39.3
20190517/1845   39.3
20190517/1915   40.0
20190517/1945   40.1
20190517/2015   40.0
20190517/2045   39.7
20190517/2115   41.0
20190517/2145   43.8
20190517/2215   44.4
20190517/2245   42.6
20190517/2315   40.4
20190517/2345   38.0
20190518/0015   37.6
20190518/0045   37.2
20190518/0115   36.7
20190518/0145   37.4
20190518/0215   37.0
20190518/0245   35.5
20190518/0315   34.0
20190518/0345   33.4
20190518/0415   33.2
20190518/0445   33.0
20190518/0515   33.0
20190518/0545   33.3
20190518/0615   34.0
20190518/0645   34.9
20190518/0715   34.4
20190518/0745   35.0
20190518/0815   35.0
20190518/0845   33.6
20190518/0915   33.7
20190518/0945   33.9
20190518/1015   33.8
20190518/1045   33.4
20190518/1115   33.2
20190518/1145   32.9
20190518/1215   33.6
20190518/1245   35.4
20190518/1315   35.7
20190518/1345   36.4
20190518/1415   37.0
20190518/1445   36.4
20190518/1515   35.7
20190518/1545   35.5
20190518/1615   36.3
20190518/1645   37.3
20190518/1715   36.4
20190518/1745   36.4
20190518/1815   37.4
20190518/1845   38.0
20190518/1915   38.3
20190518/1945   37.9
20190518/2015   37.3
20190518/2045   36.4
20190518/2115   36.6
20190518/2145   36.5
20190518/2215   36.0
20190518/2245   35.9
20190518/2315   36.0
20190518/2345   36.5
20190519/0015   36.4
20190519/0045   35.4
20190519/0115   35.5
20190519/0145   35.6
20190519/0215   35.2
20190519/0245   35.1
20190519/0315   33.8
20190519/0345   33.3
20190519/0415   33.0
20190519/0445   33.1
20190519/0515   34.0
20190519/0545   34.3
20190519/0615   35.2
20190519/0645   36.2
20190519/0715   34.5
20190519/0745   34.0
20190519/0815   34.9
20190519/0845   34.4
20190519/0915   34.3
20190519/0945   33.5
20190519/1015   32.6
20190519/1045   32.6
20190519/1115   32.3
20190519/1145   34.4
20190519/1215   38.2
20190519/1245   40.4
20190519/1315   43.8
20190519/1345   45.7
20190519/1415   44.4
20190519/1445   41.7
20190519/1515   38.7
20190519/1545   38.3
20190519/1615   38.2
20190519/1645   37.6
20190519/1715   37.7
20190519/1745   37.5
20190519/1815   37.0
20190519/1845   37.3
20190519/1915   36.8
20190519/1945   37.3
20190519/2015   38.4
20190519/2045   38.4
20190519/2115   38.9
20190519/2145   38.3
20190519/2215   38.7
20190519/2245   39.5
20190519/2315   38.8
20190519/2345   37.8
20190520/0015   37.0
20190520/0045   36.8
20190520/0115   37.0
20190520/0145   36.9
20190520/0215   36.4
20190520/0245   36.0
20190520/0315   35.8
20190520/0345   34.5
20190520/0415   33.6
20190520/0445   34.0
20190520/0515   33.8
20190520/0545   33.3
20190520/0615   33.0
20190520/0645   33.1
20190520/0715   31.9
20190520/0745   32.0
20190520/0815   33.3
20190520/0845   33.1
20190520/0915   33.4
20190520/0945   34.4
20190520/1015   34.9
20190520/1045   35.4
20190520/1115   34.5
20190520/1145   33.3
20190520/1215   33.0
20190520/1245   33.0
20190520/1315   33.5
20190520/1345   35.5
20190520/1415   37.9
20190520/1445   38.5
20190520/1515   38.7
20190520/1545   37.9
20190520/1615   36.4
20190520/1645   36.4
20190520/1715   37.0
20190520/1745   37.3
20190520/1815   37.0
20190520/1845   35.5
20190520/1915   34.8
20190520/1945   34.6
20190520/2015   34.0
20190520/2045   34.5
20190520/2115   35.3
20190520/2145   35.0
20190520/2215   34.4
20190520/2245   34.7
20190520/2315   34.9
20190520/2345   35.6
20190521/0015   36.5
20190521/0045   36.2
20190521/0115   36.9
20190521/0145   37.9
20190521/0215   38.3
20190521/0245   39.0
20190521/0315   38.2
20190521/0345   36.5
20190521/0415   36.5
20190521/0445   37.8
20190521/0515   38.6
20190521/0545   38.0
20190521/0615   38.0
20190521/0645   38.9
20190521/0715   38.2
20190521/0745   38.2
20190521/0815   38.5
20190521/0845   39.1
20190521/0915   40.9
20190521/0945   41.7
20190521/1015   41.6
20190521/1045   41.5
20190521/1115   41.1
20190521/1145   41.2
20190521/1215   42.4
20190521/1245   44.0
20190521/1315   45.3
20190521/1345   46.1
20190521/1415   47.5
20190521/1445   47.9
20190521/1515   48.1
20190521/1545   48.5
20190521/1615   48.5
20190521/1645   49.4
20190521/1715   50.2
20190521/1745   50.9
20190521/1815   51.9
20190521/1845   51.6
20190521/1915   50.9
20190521/1945   51.4
20190521/2015   51.5
20190521/2045   52.3
20190521/2115   53.5
20190521/2145   53.1
20190521/2215   51.3
20190521/2245   51.2
20190521/2315   51.6
20190521/2345   50.6
20190523/0015   55.6
20190523/0045   54.2
20190523/0115   54.9
20190523/0145   55.1
20190523/0215   54.5
20190523/0245   56.0
20190523/0315   57.1
20190523/0345   56.0
20190523/0415   54.7
20190523/0445   54.1
20190523/0515   54.6
20190523/0545   54.4
20190523/0615   54.9
20190523/0645   54.6
20190523/0715   52.7
20190523/0745   52.0
20190523/0815   52.0
20190523/0845   51.7
20190523/0915   51.4
20190523/0945   50.7
20190523/1015   50.4
20190523/1045   50.4
20190523/1115   49.9
20190523/1145   48.9
20190523/1215   49.4
20190523/1245   50.4
20190523/1315   50.0
20190523/1345   50.6
20190523/1415   50.5
20190523/1445   49.1
20190523/1515   49.4
20190523/1545   49.7
20190523/1615   50.1
20190523/1645   50.2
20190523/1715   50.1
20190523/1745   49.4
20190523/1815   47.6
20190523/1845   47.1
20190523/1915   48.5
20190523/1945   49.1
20190523/2015   49.7
20190523/2045   50.4
20190523/2115   49.4
20190523/2145   48.1
20190523/2215   47.3
20190523/2245   46.5
20190523/2315   45.6
20190523/2345   46.1
20190524/0015   46.6
20190524/0045   46.4
20190524/0115   46.7
20190524/0145   47.4
20190524/0215   48.7
20190524/0245   49.4
20190524/0315   48.9
20190524/0345   48.7
20190524/0415   48.2
20190524/0445   48.2
20190524/0515   48.9
20190524/0545   48.8
20190524/0615   48.9
20190524/0645   48.6
20190524/0715   47.8
20190524/0745   49.2
20190524/0815   50.2
20190524/0845   49.3
20190524/0915   49.4
20190524/0945   50.1
20190524/1015   50.2
20190524/1045   50.9
20190524/1115   50.7
20190524/1145   51.3
20190524/1215   53.0
20190524/1245   54.6
20190524/1315   55.0
20190524/1345   55.4
20190524/1415   55.3
20190524/1445   53.9
20190524/1515   53.7
20190524/1545   54.7
20190524/1615   55.3
20190524/1645   54.7
20190524/1715   54.7
20190524/1745   54.4
20190524/1815   53.7
20190524/1845   53.0
20190524/1915   53.1
20190524/1945   54.8
20190524/2015   54.4
20190524/2045   52.7
20190524/2115   51.6
20190524/2145   51.3
20190524/2215   51.8
20190524/2245   52.8
20190524/2315   53.1
20190524/2345   52.3
20190525/0015   52.4
20190525/0045   53.1
20190525/0115   53.8
20190525/0145   53.7
20190525/0215   52.9
20190525/0245   53.6
20190525/0315   54.1
20190525/0345   53.3
20190525/0415   53.5
20190525/0445   54.1
20190525/0515   53.7
20190525/0545   52.6
20190525/0615   52.9
20190525/0645   52.7
20190525/0715   51.9
20190525/0745   52.6
20190525/0815   52.4
20190525/0845   51.7
20190525/0915   52.5
20190525/0945   53.0
20190525/1015   53.4
20190525/1045   53.7
20190525/1115   55.2
20190525/1145   55.3
20190525/1215   54.9
20190525/1245   55.2
20190525/1315   55.6
20190525/1345   57.7
20190525/1415   57.4
20190525/1445   55.6
20190525/1515   54.7
20190525/1545   55.9
20190525/1615   56.6
20190525/1645   55.5
20190525/1715   54.8
20190525/1745   53.0
20190525/1815   51.3
20190525/1845   51.8
20190525/1915   52.3
20190525/1945   53.2
20190525/2015   53.5
20190525/2045   52.6
20190525/2115   51.8
20190525/2145   50.5
20190525/2215   49.8
20190525/2245   50.2
20190525/2315   49.0
20190525/2345   48.6
20190526/0015   49.8
20190526/0045   50.2
20190526/0115   49.8
20190526/0145   49.1
20190526/0215   47.7
20190526/0245   47.9
20190526/0315   50.0
20190526/0345   51.4
20190526/0415   51.7
20190526/0445   50.4
20190526/0515   50.1
20190526/0545   50.2
20190526/0615   50.7
20190526/0645   50.3
20190526/0715   50.9
20190526/0745   52.6
20190526/0815   52.8
20190526/0845   54.2
20190526/0915   52.1
20190526/0945   54.6
20190526/1015   58.0
20190526/1045   55.3
20190526/1115   51.3
20190526/1145   48.7
20190526/1215   49.1
20190526/1245   47.2
20190526/1315   45.9
20190526/1345   45.9
20190526/1415   46.0
20190526/1445   45.9
20190526/1515   46.1
20190526/1545   46.3
20190526/1615   46.4
20190526/1645   46.2
20190526/1715   46.0
20190526/1745   45.4
20190526/1815   43.9
20190526/1845   42.6
20190526/1915   42.0
20190526/1945   40.6
20190526/2015   39.6
20190526/2045   38.3
20190526/2115   35.8
20190526/2145   35.0
20190526/2215   35.4
20190526/2245   35.9
20190526/2315   35.9
20190526/2345   35.1
20190527/0015   34.6
20190527/0045   36.4
20190527/0115   38.5
20190527/0145   39.8
20190527/0215   41.5
20190527/0245   42.2
20190527/0315   43.0
20190527/0345   44.0
20190527/0415   44.9
20190527/0445   46.1
20190527/0515   46.2
20190527/0545   46.4
20190527/0615   46.6
20190527/0645   47.0
20190527/0715   48.9
20190527/0745   50.4
20190527/0815   50.7
20190527/0845   51.3
20190527/0915   51.2
20190527/0945   49.7
20190527/1015   49.7
20190527/1045   51.4
20190527/1115   51.5
20190527/1145   50.8
20190527/1215   51.6
20190527/1245   52.6
20190527/1315   51.8
20190527/1345   50.1
20190527/1415   48.2
20190527/1445   47.4
20190527/1515   47.5
20190527/1545   47.9
20190527/1615   48.1
20190527/1645   48.2
20190527/1715   47.5
20190527/1745   46.2
20190527/1815   45.8
20190527/1845   46.0
20190527/1915   46.8
20190527/1945   47.0
20190527/2015   47.5
20190527/2045   48.2
20190527/2115   47.6
20190527/2145   46.6
20190527/2215   45.2
20190527/2245   44.9
20190527/2315   45.5
20190527/2345   45.7
20190528/0015   45.3
20190528/0045   45.1
20190528/0115   45.3
20190528/0145   45.7
20190528/0215   46.0
20190528/0245   45.9
20190528/0315   45.6
20190528/0345   46.7
20190528/0415   48.1
20190528/0445   48.4
20190528/0515   47.5
20190528/0545   47.5
20190528/0615   48.8
20190528/0645   47.9
20190528/0715   47.0
20190528/0745   46.0
20190528/0815   46.4
20190528/0845   48.6
20190528/0915   49.5
20190528/0945   50.0
20190528/1015   51.1
20190528/1045   51.5
20190528/1115   51.3
20190528/1145   51.0
20190528/1215   52.2
20190528/1245   52.6
20190528/1315   51.2
20190528/1345   52.6
20190528/1415   53.4
20190528/1445   54.1
20190528/1515   54.6
20190528/1545   55.1
20190528/1615   57.1
20190528/1645   57.4
20190528/1715   55.8
20190528/1745   56.6
20190528/1815   60.0
20190528/1845   60.1
20190528/1915   59.0
20190528/1945   59.0
20190528/2015   58.8
20190528/2045   58.6
20190528/2115   58.4
20190528/2145   58.3
20190528/2215   57.7
20190528/2245   56.2
20190528/2315   54.4
20190528/2345   54.0
20190529/0015   53.3
20190529/0045   53.4
20190529/0115   54.5
20190529/0145   55.5
20190529/0215   56.0
20190529/0245   56.1
20190529/0315   57.4
20190529/0345   58.6
20190529/0415   58.6
20190529/0445   58.7
20190529/0515   57.8
20190529/0545   56.6
20190529/0615   55.3
20190529/0645   53.6
20190529/0715   53.9
20190529/0745   54.1
20190529/0815   54.3
20190529/0845   52.9
20190529/0915   50.8
20190529/0945   50.8
20190529/1015   50.2
20190529/1045   49.5
20190529/1115   48.8
20190529/1145   48.2
20190529/1215   49.2
20190529/1245   49.8
20190529/1315   49.9
20190529/1345   49.9
20190529/1415   49.3
20190529/1445   49.1
20190529/1515   49.5
20190529/1545   50.1
20190529/1615   50.7
20190529/1645   50.6
20190529/1715   48.9
20190529/1745   47.2
20190529/1815   46.6
20190529/1845   46.9
20190529/1915   47.4
20190529/1945   47.0
20190529/2015   45.8
20190529/2045   45.9
20190529/2115   46.4
20190529/2145   45.8
20190529/2215   45.6
20190529/2245   44.6
20190529/2315   43.4
20190529/2345   42.6
20190530/0015   42.5
20190530/0045   43.4
20190530/0115   42.7
20190530/0145   41.8
20190530/0215   42.0
20190530/0245   42.2
20190530/0315   42.2
20190530/0345   42.8
20190530/0415   44.0
20190530/0445   45.3
20190530/0515   45.3
20190530/0545   44.3
20190530/0615   43.6
20190530/0645   41.4
20190530/0715   41.3
20190530/0745   44.1
20190530/0815   44.1
20190530/0845   42.3
20190530/0915   41.9
20190530/0945   41.0
20190530/1015   40.6
20190530/1045   41.5
20190530/1115   40.5
20190530/1145   40.8
20190530/1215   41.4
20190530/1245   40.6
20190530/1315   41.6
20190530/1345   41.4
20190530/1415   40.4
20190530/1445   41.6
20190530/1515   43.3
20190530/1545   43.1
20190530/1615   43.5
20190530/1645   43.5
20190530/1715   42.6
20190530/1745   43.1
20190530/1815   42.3
20190530/1845   41.6
20190530/1915   41.0
20190530/1945   39.9
20190530/2015   39.7
20190530/2045   39.6
20190530/2115   39.6
20190530/2145   39.5
20190530/2215   40.3
20190530/2245   41.7
20190530/2315   40.9
20190530/2345   38.3
20190531/0015   37.5
20190531/0045   37.9
20190531/0115   37.6
20190531/0145   37.4
20190531/0215   37.5
20190531/0245   38.7
20190531/0315   40.2
20190531/0345   40.6
20190531/0415   40.3
20190531/0445   40.1
20190531/0515   40.7
20190531/0545   41.3
20190531/0615   40.1
20190531/0645   39.2
20190531/0715   39.7
20190531/0745   39.6
20190531/0815   39.7
20190531/0845   39.3
20190531/0915   39.8
20190531/0945   40.5
20190531/1015   40.7
20190531/1045   40.6
20190531/1115   40.1
20190531/1145   39.7
20190531/1215   40.0
20190531/1245   40.9
20190531/1315   41.5
20190531/1345   42.0
20190531/1415   42.8
20190531/1445   43.3
20190531/1515   42.8
20190531/1545   43.0
20190531/1615   44.1
20190531/1645   44.6
20190531/1715   44.9
20190531/1745   44.9
20190531/1815   45.8
20190531/1845   45.9
20190531/1915   44.7
20190531/1945   44.0
20190531/2015   43.0
20190531/2045   42.9
20190531/2115   43.0
20190531/2145   42.8
20190531/2215   42.2
20190531/2245   42.0
20190531/2315   41.4
20190531/2345   40.3
20190601/0015   40.3
20190601/0045   40.4
20190601/0115   41.1
20190601/0145   41.8
20190601/0215   40.9
20190601/0245   40.7
20190601/0315   41.1
20190601/0345   41.6
20190601/0415   41.5
20190601/0445   41.4
20190601/0515   41.9
20190601/0545   42.4
20190601/0615   42.1
20190601/0645   41.9
20190601/0715   42.1
20190601/0745   41.3
20190601/0815   41.6
20190601/0845   42.1
20190601/0915   42.6
20190601/0945   42.1
20190601/1015   41.9
20190601/1045   42.0
20190601/1115   41.0
20190601/1145   40.9
20190601/1215   42.3
20190601/1245   43.0
20190601/1315   43.6
20190601/1345   43.5
20190601/1415   43.2
20190601/1445   44.3
20190601/1515   44.7
20190601/1545   44.3
20190601/1615   44.4
20190601/1645   44.4
20190601/1715   44.5
20190601/1745   44.7
20190601/1815   44.0
20190601/1845   45.7
20190601/1915   47.4
20190601/1945   47.1
20190601/2015   47.9
20190601/2045   48.6
20190601/2115   47.6
20190601/2145   46.4
20190601/2215   46.5
20190601/2245   47.0
20190601/2315   49.5
20190601/2345   50.8
20190602/0015   49.3
20190602/0045   49.2
20190602/0115   48.8
20190602/0145   48.5
20190602/0215   48.9
20190602/0245   49.6
20190602/0315   50.2
20190602/0345   50.0
20190602/0415   50.4
20190602/0445   50.8
20190602/0515   49.9
20190602/0545   50.2
20190602/0615   49.6
20190602/0645   48.2
20190602/0715   48.2
20190602/0745   48.9
20190602/0815   50.6
20190602/0845   51.4
20190602/0915   51.0
20190602/0945   52.0
20190602/1015   53.7
20190602/1045   53.9
20190602/1115   54.3
20190602/1145   55.5
20190602/1215   55.1
20190602/1245   55.1
20190602/1315   56.9
20190602/1345   58.6
20190602/1415   59.2
20190602/1445   58.7
20190602/1515   57.0
20190602/1545   56.2
20190602/1615   55.9
20190602/1645   56.1
20190602/1715   56.8
20190602/1745   57.3
20190602/1815   57.6
20190602/1845   57.5
20190602/1915   56.6
20190602/1945   55.3
20190602/2015   55.0
20190602/2045   55.9
20190602/2115   55.7
20190602/2145   54.4
20190602/2215   53.7
20190602/2245   53.4
20190602/2315   53.1
20190602/2345   52.7
20190603/0015   52.7
20190603/0045   52.3
20190603/0115   50.7
20190603/0145   49.3
20190603/0215   48.6
20190603/0245   47.6
20190603/0315   46.9
20190603/0345   46.1
20190603/0415   45.8
20190603/0445   47.2
20190603/0515   48.9
20190603/0545   48.5
20190603/0615   46.1
20190603/0645   45.7
20190603/0715   47.5
20190603/0745   49.0
20190603/0815   49.2
20190603/0845   49.5
